City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
704,Camacha,PT,33.0833,-16.3333,60.8,88,75,17.27,broken clouds
705,Marawi,PH,7.9986,124.2928,75.0,95,100,3.0,overcast clouds
706,Neftcala,AZ,39.3742,49.2472,44.87,84,10,11.79,clear sky
707,Pimenta Bueno,BR,-11.6725,-61.1936,74.98,95,90,4.03,overcast clouds
708,Castlegar,CA,49.2998,-117.6689,32.0,59,51,3.44,broken clouds
709,Artesia,US,33.8658,-118.0831,68.0,72,1,6.91,clear sky
710,Majene,ID,-3.5403,118.9707,80.44,80,98,2.53,overcast clouds
711,Guantanamo,CU,20.1444,-75.2092,80.6,69,20,2.28,few clouds
712,Rio Grande,BR,-32.035,-52.0986,70.0,73,0,10.18,clear sky
713,Issia,CI,6.4922,-6.5856,76.59,89,55,5.32,broken clouds
714,Solnechnyy,RU,50.7214,136.6319,2.23,88,100,0.96,overcast clouds
715,Buritis,BR,-15.6178,-46.4233,69.42,90,97,6.4,overcast clouds
716,Phuket,TH,8.0,98.25,75.2,94,20,10.29,few clouds
717,Englewood,US,39.6478,-104.9878,52.0,9,40,18.41,scattered clouds
718,Xudat,AZ,41.631,48.681,38.28,84,100,7.56,overcast clouds
719,Anadyr,RU,64.75,177.4833,10.4,52,100,22.37,snow
720,Shizuishan,CN,39.2333,106.7694,26.6,82,100,3.69,overcast clouds
721,Misratah,LY,32.3754,15.0925,67.26,50,91,17.72,overcast clouds
722,Magdagachi,RU,53.45,125.8,-15.16,85,0,6.82,clear sky
723,Kirensk,RU,57.7853,108.1119,24.71,97,100,11.25,light snow
724,Komsomolskiy,UZ,40.4272,71.7189,42.8,75,99,9.22,mist
725,Maine-Soroa,NE,13.2114,12.0241,67.37,21,0,9.69,clear sky
726,Gazanjyk,TM,39.2446,55.5154,45.93,84,89,12.03,overcast clouds
